base_year,year,indicator,revision,industry,subindustry,institutional_sector,current_price,constant_price,unit,revision_rank,inflation_effect
2011-12,2021-22,Gross Capital Formation by Industry of Use,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,,193351.2812,142485.9131,₹ Crore,4,50865.36809999999
2011-12,2021-22,Gross Capital Formation by Industry of Use,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,,61321.72883,43630.40071,₹ Crore,4,17691.32812
2011-12,2021-22,Gross Capital Formation by Industry of Use,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,,6565.712933,4400.423961,₹ Crore,4,2165.2889719999994
2011-12,2021-22,Gross Capital Formation by Industry of Use,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,,4493.154891,3331.203923,₹ Crore,4,1161.950968
2011-12,2021-22,Gross Capital Formation by Industry of Use,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",,,691949.3099,513018.417,₹ Crore,4,178930.89289999998
2011-12,2021-22,Gross Domestic Product,Second Revised Estimates,,,,23597398.53,15021846.27,₹ Crore,4,8575552.260000002
2011-12,2021-22,Gross Fixed Capital Formation,Second Revised Estimates,,,General Government,875531.3061,602352.6212,₹ Crore,4,273178.6849
2011-12,2021-22,Gross Fixed Capital Formation,Second Revised Estimates,,,Household Sector,2944477.217,2075437.264,₹ Crore,4,869039.9530000002
2011-12,2021-22,Gross Fixed Capital Formation,Second Revised Estimates,,,Private Financial Corporations,45804.86709,34642.66204,₹ Crore,4,11162.205049999997
2011-12,2021-22,Gross Fixed Capital Formation,Second Revised Estimates,,,Private Non-Financial Corporations,2416917.662,1819222.671,₹ Crore,4,597694.9909999999
2011-12,2021-22,Gross Fixed Capital Formation,Second Revised Estimates,,,Public Financial Corporations,11345.89,8723.306613,₹ Crore,4,2622.5833869999988
2011-12,2021-22,Gross Fixed Capital Formation,Second Revised Estimates,,,Public Non-Financial Corporations,685569.7387,473884.5949,₹ Crore,4,211685.14379999996
2011-12,2021-22,Gross Fixed Capital Formation,Provisional Estimates,,,,6759790.137,4784054.224,₹ Crore,6,1975735.9129999997
2011-12,2021-22,Gross National Disposable Income,Second Revised Estimates,,,,23925034.01,,₹ Crore,4,
2011-12,2021-22,Gross National Income,Second Revised Estimates,,,,23319590.1,14827919.77,₹ Crore,4,8491670.330000002
2011-12,2021-22,Gross Saving,Second Revised Estimates,,,General Government,-703358.9874,,₹ Crore,4,
2011-12,2021-22,Gross Saving,Second Revised Estimates,,,Households Including NPISH,4742333.27,,₹ Crore,4,
2011-12,2021-22,Gross Saving,Second Revised Estimates,,,Private Financial Corporations,231434.6579,,₹ Crore,4,
2011-12,2021-22,Gross Saving,Second Revised Estimates,,,Private Non-Financial Corporations,2420718.57,,₹ Crore,4,
2011-12,2021-22,Gross Saving,Second Revised Estimates,,,Public Financial Corporations,359567.5608,,₹ Crore,4,
2011-12,2021-22,Gross Saving,Second Revised Estimates,,,Public Non-Financial Corporations,312407.4419,,₹ Crore,4,
2011-12,2021-22,Gross Saving,Second Revised Estimates,,,,7363102.513,,₹ Crore,4,
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,,2280311.884,1174358.995,₹ Crore,4,1105952.889
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,,283422.4358,153447.4519,₹ Crore,4,129974.98389999999
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,,297336.9144,185030.6395,₹ Crore,4,112306.27490000002
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,,1238401.344,657269.3854,₹ Crore,4,581131.9586
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",,,4099472.578,2170106.472,₹ Crore,4,1929366.1060000001
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Construction,,,1835674.496,1193532.115,₹ Crore,4,642142.381
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",,,577792.5695,317966.1957,₹ Crore,4,259826.3738
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Financial Services,,,1173239.519,831305.3364,₹ Crore,4,341934.18260000006
2011-12,2021-22,Gross Value Added,Provisional Estimates,"Financial, Real Estate & Professional Services",,,4543303.164,3087359.86,₹ Crore,6,1455943.304
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Manufacturing,"Food Products, Beverages and Tobacco",,308263.9176,208076.8648,₹ Crore,4,100187.05279999998
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Manufacturing,Machinery and Equipment,,678764.3908,558573.2852,₹ Crore,4,120191.10560000001
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Manufacturing,Metal Products,,620147.7982,450144.4587,₹ Crore,4,170003.33949999994
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Manufacturing,Other Manufactured Goods,,1363843.312,1031289.025,₹ Crore,4,332554.2869999999
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Manufacturing,"Textiles, Apparel and Leather Products",,421585.3766,312949.4777,₹ Crore,4,108635.89890000003
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Manufacturing,,,3392604.795,2561033.112,₹ Crore,4,831571.6829999997
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Mining and Quarrying,,,439339.1916,309276.059,₹ Crore,4,130063.13260000001
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Other Services,,,1654052.837,940852.6982,₹ Crore,4,713200.1388000001
2011-12,2021-22,Gross Value Added,Second Revised Estimates,Public Administration and Defence,,,1315856.168,780845.9384,₹ Crore,4,535010.2296000001
2011-12,2021-22,Gross Value Added,Provisional Estimates,"Public Administration, Defence & Other Services",,,3170965.573,1838813.694,₹ Crore,6,1332151.879
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",,,3472633.458,2291541.852,₹ Crore,4,1181091.6060000001
2011-12,2021-22,Gross Value Added,Provisional Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,3528895.8,2385604.693,₹ Crore,6,1143291.1069999998
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,,138704.7966,96968.49017,₹ Crore,4,41736.30643
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,,2170391.416,1517811.146,₹ Crore,4,652580.2700000003
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Trade, Repair, Hotels and Restaurants",,,2309096.212,1614779.636,₹ Crore,4,694316.5759999999
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,,11114.36892,5442.581655,₹ Crore,4,5671.787265000001
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,,374447.2109,237908.872,₹ Crore,4,136538.3389
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,,145499.8085,79827.70318,₹ Crore,4,65672.10532000002
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,,667974.1346,426709.7982,₹ Crore,4,241264.33639999997
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,,125990.1059,84530.86948,₹ Crore,4,41459.23642
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,,21585.75435,18127.83196,₹ Crore,4,3457.9223899999997
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,,19210.42636,13052.97098,₹ Crore,4,6157.455380000001
2011-12,2021-22,Gross Value Added,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",,,1365821.81,865600.6275,₹ Crore,4,500221.1825000001
2011-12,2021-22,Gross Value Added,Second Revised Estimates,,,General Government,2108376.204,,₹ Crore,4,
2011-12,2021-22,Gross Value Added,Second Revised Estimates,,,Households Including NPISH,9662065.677,,₹ Crore,4,
2011-12,2021-22,Gross Value Added,Second Revised Estimates,,,Private Financial Corporations,670528.0775,,₹ Crore,4,
2011-12,2021-22,Gross Value Added,Second Revised Estimates,,,Private Non-Financial Corporations,7487541.59,,₹ Crore,4,
2011-12,2021-22,Gross Value Added,Second Revised Estimates,,,Public Financial Corporations,502711.4419,,₹ Crore,4,
2011-12,2021-22,Gross Value Added,Second Revised Estimates,,,Public Non-Financial Corporations,1204360.645,,₹ Crore,4,
2011-12,2021-22,Import of Goods and Services,Second Revised Estimates,,,,5669022.611,3543745.42,₹ Crore,4,2125277.1909999996
2011-12,2021-22,Net Domestic Product,Second Revised Estimates,,,,20930594.81,13066058.14,₹ Crore,4,7864536.669999998
2011-12,2021-22,Net Taxes on Products,Second Revised Estimates,,,,1961814.894,1145006.224,₹ Crore,4,816808.6700000002
2011-12,2021-22,Other Current Transfers Net From Row,Second Revised Estimates,,,,605443.9093,,₹ Crore,4,
2011-12,2021-22,Primary Income Receivable Net From Row,Second Revised Estimates,,,,-277808.4266,-193926.4982,₹ Crore,4,-83881.9284
2011-12,2021-22,Private Final Consumption Expenditure,Second Revised Estimates,,,,14382703.99,8732573.401,₹ Crore,4,5650130.589
2011-12,2021-22,Subsidies on Products,Second Revised Estimates,,,,677531.7062,434565.9074,₹ Crore,4,242965.7988
2011-12,2021-22,Taxes on Products,Second Revised Estimates,,,,2639346.6,1579572.131,₹ Crore,4,1059774.469
2011-12,2021-22,Valuables,Second Revised Estimates,,,,385014.661,283099.0154,₹ Crore,4,101915.64560000005
2011-12,2022-23,Change in Stock,Final Estimates,,,,299850.7368,199176.9217,₹ Crore,2,100673.8151
2011-12,2022-23,Consumption of Fixed Capital,Final Estimates,,,General Government,241112.9088,,₹ Crore,2,
2011-12,2022-23,Consumption of Fixed Capital,Final Estimates,,,Households Including NPISH,1182718.235,,₹ Crore,2,
2011-12,2022-23,Consumption of Fixed Capital,Final Estimates,,,Private Financial Corporations,25895.28767,,₹ Crore,2,
2011-12,2022-23,Consumption of Fixed Capital,Final Estimates,,,Private Non-Financial Corporations,1353527.935,,₹ Crore,2,
2011-12,2022-23,Consumption of Fixed Capital,Final Estimates,,,Public Financial Corporations,7932.376572,,₹ Crore,2,
2022-23,2022-23,Consumption of Fixed Capital,Final Estimates,,,Public Non-Financial Corporations,391956.8451,,₹ Crore,2,
2011-12,2022-23,Consumption of Fixed Capital,Final Estimates,,,,3129240.74,2087963.684,₹ Crore,2,1041277.0560000003
2011-12,2022-23,Export of Goods and Services,Final Estimates,,,,6252449.31,3743310.051,₹ Crore,2,2509139.2589999996
2011-12,2022-23,GDP Growth Rate,Final Estimates,,,,13.95524188,7.609364978,%,2,6.3458769020000005
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,,5.875390399,7.498492169,%,2,-1.6231017700000008
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,,14.8807546,8.16460961,%,2,6.71614499
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,,15.92330805,1.343458053,%,2,14.579849997
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,,10.20358763,4.98999936,%,2,5.21358827
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",,,8.534265204,6.26103611,%,2,2.2732290940000004
2011-12,2022-23,GVA Growth Rate,Final Estimates,Construction,,,18.28900969,9.108525794,%,2,9.180483896
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Electricity, Gas, Water Supply & Other Utility Services",,,5.412830211,10.80770922,%,2,-5.394879008999999
2011-12,2022-23,GVA Growth Rate,Final Estimates,Financial Services,,,23.81773088,8.668606828,%,2,15.149124052
2011-12,2022-23,GVA Growth Rate,Provisional Estimates,"Financial, Real Estate & Professional Services",,,14.91365087,7.147165786,%,6,7.766485083999999
2011-12,2022-23,GVA Growth Rate,Final Estimates,Manufacturing,"Food Products, Beverages and Tobacco",,14.21730119,9.785259998,%,2,4.432041192
2011-12,2022-23,GVA Growth Rate,Final Estimates,Manufacturing,Machinery and Equipment,,22.7019423,17.64472296,%,2,5.05721934
2011-12,2022-23,GVA Growth Rate,Final Estimates,Manufacturing,Metal Products,,-15.56194844,-19.91777037,%,2,4.355821929999999
2011-12,2022-23,GVA Growth Rate,Final Estimates,Manufacturing,Other Manufactured Goods,,1.979178279,-6.727771091,%,2,8.70694937
2011-12,2022-23,GVA Growth Rate,Final Estimates,Manufacturing,"Textiles, Apparel and Leather Products",,3.286736267,-1.453115682,%,2,4.739851949
2011-12,2022-23,GVA Growth Rate,Final Estimates,Manufacturing,,,4.193288875,-1.744196563,%,2,5.937485438
2011-12,2022-23,GVA Growth Rate,Final Estimates,Mining and Quarrying,,,16.23867916,3.381259105,%,2,12.857420055
2011-12,2022-23,GVA Growth Rate,Final Estimates,Other Services,,,15.80142809,9.795864118,%,2,6.005563971999999
2011-12,2022-23,GVA Growth Rate,Final Estimates,Public Administration and Defence,,,9.69925891,2.881109963,%,2,6.818148946999999
2011-12,2022-23,GVA Growth Rate,Provisional Estimates,"Public Administration, Defence & Other Services",,,13.84839903,7.198458015,%,6,6.649941015
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Real Estate, Ownership of Dwelling & Professional Services",,,19.44135792,11.53663429,%,2,7.904723630000001
2011-12,2022-23,GVA Growth Rate,Provisional Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,23.14963023,13.9903185,%,6,9.159311729999999
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,,90.7603886,75.77651358,%,2,14.98387502
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,,20.02222272,10.54270787,%,2,9.47951485
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Trade, Repair, Hotels and Restaurants",,,24.2713843,14.46003721,%,2,9.811347090000002
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,,63.21284516,60.74676793,%,2,2.4660772300000033
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,,16.41421468,10.20535445,%,2,6.208860230000001
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,,11.67000943,17.3138113,%,2,-5.643801870000001
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,,8.932068408,4.572441084,%,2,4.359627323999999
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,,20.58740749,12.71027685,%,2,7.877130640000001
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,,12.21740667,-4.856153977,%,2,17.073560647
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,,15.26582436,8.278101724,%,2,6.987722635999999
2011-12,2022-23,GVA Growth Rate,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",,,12.93287093,8.302008591,%,2,4.630862339
2011-12,2022-23,Government Final Consumption Expenditure,Final Estimates,,,,2757628.157,1543991.454,₹ Crore,2,1213636.7030000002
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,,517983.6472,517983.6472,₹ Crore,2,0.0
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,,41587.26508,31529.17536,₹ Crore,2,10058.089719999996
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,,8608.459858,5349.091326,₹ Crore,2,3259.3685320000004
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,,54345.56703,54345.56703,₹ Crore,2,0.0
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",,,616931.0905,616931.0905,₹ Crore,2,0.0
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,Construction,,,738405.8545,480523.2802,₹ Crore,2,257882.57430000004
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Electricity, Gas, Water Supply & Other Utility Services",,,452522.0011,313585.8816,₹ Crore,2,138936.11949999997
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,Financial Services,,,112344.0741,112344.0741,₹ Crore,2,0.0
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,Manufacturing,,,1344845.513,1344845.513,₹ Crore,2,0.0
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,Mining and Quarrying,,,134317.7178,134317.7178,₹ Crore,2,0.0
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,Other Services,,,645300.9792,415725.0201,₹ Crore,2,229575.95909999992
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,Public Administration and Defence,,,729303.4728,465275.2058,₹ Crore,2,264028.267
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Real Estate, Ownership of Dwelling & Professional Services",,,1806277.495,1124865.877,₹ Crore,2,681411.618
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,,188026.9303,188026.9303,₹ Crore,2,0.0
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,,843588.6561,537145.4575,₹ Crore,2,306443.1986
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Trade, Repair, Hotels and Restaurants",,,680931.4702,680931.4702,₹ Crore,2,0.0
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,,24644.47735,24644.47735,₹ Crore,2,0.0
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,,364417.2713,261645.1016,₹ Crore,2,102772.16970000003
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,,181516.4639,121344.6868,₹ Crore,2,60171.77710000001
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,,187999.8646,123735.3617,₹ Crore,2,64264.50290000001
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,,57060.62756,57060.62756,₹ Crore,2,0.0
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,,15353.43381,15353.43381,₹ Crore,2,0.0
2011-12,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,,7056.195374,4959.530919,₹ Crore,2,2096.664455
2022-23,2022-23,Gross Capital Formation by Industry of Use,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",,,717018.1047,717018.1047,₹ Crore,2,0.0
2022-23,2022-23,Gross Domestic Product,Final Estimates,,,,26117627.2,26117627.2,₹ Crore,2,0.0
2011-12,2022-23,Gross Fixed Capital Formation,Final Estimates,,,General Government,957506.6606,608154.2982,₹ Crore,2,349352.3624
2011-12,2022-23,Gross Fixed Capital Formation,Final Estimates,,,Household Sector,3598246.537,2262238.644,₹ Crore,2,1336007.8930000002
2011-12,2022-23,Gross Fixed Capital Formation,Final Estimates,,,Private Financial Corporations,51739.47558,37736.24663,₹ Crore,2,14003.228949999997
2011-12,2022-23,Gross Fixed Capital Formation,Final Estimates,,,Private Non-Financial Corporations,2973132.423,1988887.962,₹ Crore,2,984244.4609999999
2011-12,2022-23,Gross Fixed Capital Formation,Final Estimates,,,Public Financial Corporations,14801.21,10723.54937,₹ Crore,2,4077.6606299999985
2011-12,2022-23,Gross Fixed Capital Formation,Final Estimates,,,Public Non-Financial Corporations,800611.3392,529984.0724,₹ Crore,2,270627.2668000001
2011-12,2022-23,Gross Fixed Capital Formation,Provisional Estimates,,,,7943199.134,5434691.296,₹ Crore,6,2508507.8379999995
2011-12,2022-23,Gross National Disposable Income,Final Estimates,,,,27339377.57,,₹ Crore,2,
2011-12,2022-23,Gross National Income,Final Estimates,,,,26520165.83,15939375.75,₹ Crore,2,10580790.079999998
2011-12,2022-23,Gross Saving,Final Estimates,,,General Government,-512622.4198,,₹ Crore,2,
2022-23,2022-23,Gross Saving,Final Estimates,,,Households Including NPISH,5225437.341,,₹ Crore,2,
2011-12,2022-23,Gross Saving,Final Estimates,,,Private Financial Corporations,305599.9637,,₹ Crore,2,
2011-12,2022-23,Gross Saving,Final Estimates,,,Private Non-Financial Corporations,2644507.4,,₹ Crore,2,
2022-23,2022-23,Gross Saving,Final Estimates,,,Public Financial Corporations,459701.4762,,₹ Crore,2,
2022-23,2022-23,Gross Saving,Final Estimates,,,Public Non-Financial Corporations,346284.7689,,₹ Crore,2,
2022-23,2022-23,Gross Saving,Final Estimates,,,,7772917.5,,₹ Crore,2,
2022-23,2022-23,Gross Value Added,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,,2940911.932,2940911.932,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,,244359.8582,244359.8582,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,,389062.1465,389062.1465,₹ Crore,2,0.0
2011-12,2022-23,Gross Value Added,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,,1364762.71,690067.1236,₹ Crore,2,674695.5863999999
2022-23,2022-23,Gross Value Added,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",,,4756193.809,4756193.809,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Construction,,,2109100.356,2109100.356,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Electricity, Gas, Water Supply & Other Utility Services",,,589856.5296,589856.5296,₹ Crore,2,0.0
2011-12,2022-23,Gross Value Added,Final Estimates,Financial Services,,,1452678.551,903367.9275,₹ Crore,2,549310.6235
2022-23,2022-23,Gross Value Added,Final Estimates,"Financial, Real Estate & Professional Services",,,6018586.941,6018586.941,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Manufacturing,"Food Products, Beverages and Tobacco",,381881.2818,381881.2818,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Manufacturing,Machinery and Equipment,,781054.4145,781054.4145,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Manufacturing,Metal Products,,493186.8848,493186.8848,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Manufacturing,Other Manufactured Goods,,1429149.884,1429149.884,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Manufacturing,"Textiles, Apparel and Leather Products",,396917.675,396917.675,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Manufacturing,,,3482190.141,3482190.141,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Mining and Quarrying,,,506016.9632,506016.9632,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Other Services,,,1644981.728,1644981.728,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,Public Administration and Defence,,,1392447.263,1392447.263,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Public Administration, Defence & Other Services",,,3037428.992,3037428.992,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Real Estate, Ownership of Dwelling & Professional Services",,,4540893.005,4540893.005,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,3264387.441,3264387.441,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,,279599.4449,279599.4449,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,,1667100.25,1667100.25,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Trade, Repair, Hotels and Restaurants",,,1946699.695,1946699.695,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,,20685.69077,20685.69077,₹ Crore,2,0.0
2011-12,2022-23,Gross Value Added,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,,435909.78,262188.3157,₹ Crore,2,173721.46430000005
2022-23,2022-23,Gross Value Added,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,,144349.8404,144349.8404,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,,604715.3613,604715.3613,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,,128314.9811,128314.9811,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,,28143.7151,28143.7151,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,,19092.43371,19092.43371,₹ Crore,2,0.0
2022-23,2022-23,Gross Value Added,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",,,1317687.996,1317687.996,₹ Crore,2,0.0
2011-12,2022-23,Gross Value Added,Final Estimates,,,General Government,2311397.303,,₹ Crore,2,
2011-12,2022-23,Gross Value Added,Final Estimates,,,Households Including NPISH,10911413.75,,₹ Crore,2,
2011-12,2022-23,Gross Value Added,Final Estimates,,,Private Financial Corporations,810668.2567,,₹ Crore,2,
2011-12,2022-23,Gross Value Added,Final Estimates,,,Private Non-Financial Corporations,8714930.535,,₹ Crore,2,
2011-12,2022-23,Gross Value Added,Final Estimates,,,Public Financial Corporations,642010.294,,₹ Crore,2,
2022-23,2022-23,Gross Value Added,Final Estimates,,,Public Non-Financial Corporations,1258783.629,,₹ Crore,2,
2011-12,2022-23,Import of Goods and Services,Final Estimates,,,,7213027.475,3859868.698,₹ Crore,2,3353158.777
2022-23,2022-23,Net Domestic Product,Final Estimates,,,,22435360.88,22435360.88,₹ Crore,2,0.0
